Method,Person,Block,layout,WPM,CER,UER,numC,numIF,numF,numINF,numCancel,presented_str,input_str,timed_actions,layout
1DInput,2,5,1,5.073541471,0.282051282,0,28,4,4,0,7,people blow their horn a lot,people blow their horn a lot,"[0.000000,p],[0.897888,e],[3.346252,o],[5.383636,cancel],[6.957947,p],[8.661743,cancel],[9.620697,l],[10.617523,o],[12.011383,cancel],[13.007446,cancel],[13.791199,del],[14.255646,e],[15.927673,cancel],[18.219666, ],[21.274933,b],[23.647614,l],[25.844574,o],[28.973999,w],[29.549225, ],[30.203400,t],[32.948273,h],[33.705658,e],[36.226349,i],[37.950317,cancel],[38.935608,r],[39.539429, ],[42.115295,h],[43.690552,o],[45.679932,r],[48.214996,n],[48.925446,t],[50.212006,del],[50.589111, ],[51.294800,a],[52.912964,l],[54.769531,o],[56.234589,del],[56.820526,del],[57.940216,cancel],[59.336823, ],[60.920288,l],[62.899536,o],[63.860718,t],[65.269867,done]",
1DInput,2,5,1,4.279498351,0.435897436,0,22,12,12,0,5,mary had a little lamb,mary had a little lamb,"[0.000031,m],[1.507141,a],[3.818542,r],[7.368073,y],[8.012115, ],[9.528778,cancel],[11.289917,h],[12.278015,cancel],[14.104156,c],[14.261108,e],[14.283661,a],[15.532074,cancel],[16.164093,del],[16.676025,u],[17.472443,u],[18.150085,del],[18.838531,del],[19.613251,del],[20.315796,del],[21.393097,a],[24.195099,d],[24.976624, ],[25.591125,a],[27.357178,cancel],[28.847168,l],[29.904572, ],[30.450836, ],[31.655762,del],[32.559662,del],[33.609894,del],[34.077637, ],[35.419312,l],[37.921875,i],[39.141144,t],[39.612000,t],[41.590363,l],[43.166931,e],[44.041931, ],[45.820313,l],[46.968536,t],[47.919250,a],[48.075989,e],[48.092407,a],[48.937988,del],[49.502869,del],[50.124756,del],[50.745728,del],[51.563965,a],[53.866516,cancel],[55.297150,m],[58.885406,b],[60.490601,done]",
1DInput,2,6,1,4.54650597,0.2,0,36,4,4,0,5,a thoroughly disgusting thing to say,a thoroughly disgusting thing to say,"[0.000031,a],[0.782715, ],[1.497040,e],[2.601349,del],[3.287201,t],[6.419861,h],[8.501038,o],[10.675720,r],[13.096924,o],[15.881958,cancel],[17.154327,o],[18.563354, ],[19.607086,del],[20.600128,del],[24.679657,u],[27.982361,g],[31.986206,h],[34.528442,l],[36.959412,y],[37.533447, ],[39.330170,d],[42.043335,i],[46.366455,s],[48.721466,g],[51.693726,u],[55.076691,cancel],[56.886993,cancel],[59.036591,s],[60.199738,t],[62.750763,i],[66.065552,n],[68.181793,g],[68.891205, ],[69.681824,t],[72.224823,h],[74.084778,i],[76.412903,n],[79.177002,g],[79.677917, ],[80.265198,t],[82.198486,o],[82.901123, ],[84.723724,cancel],[85.839569,s],[86.879272,a],[88.483551,cancel],[90.639374,y],[91.020355, ],[92.378632,del],[93.568695,done]",
1DInput,2,6,1,6.850445941,0.102564103,0,35,1,1,0,3,every saturday he folds the laundry,every saturday he folds the laundry,"[0.000000,e],[3.312469,v],[4.444702,e],[6.006653,r],[8.251770,cancel],[9.486664,cancel],[10.835236,y],[11.563507, ],[13.556396,s],[14.323212,a],[15.575256,t],[17.791626,u],[19.800629,cancel],[20.597626,r],[22.587799,d],[23.462036,a],[25.534576,y],[26.074707, ],[28.512482,h],[29.104370,t],[30.172699,del],[30.575958,e],[31.612305, ],[34.386505,f],[36.878021,o],[38.636078,l],[40.321655,d],[42.601929,s],[43.221008, ],[43.941833,t],[46.092712,h],[46.490448,e],[47.232178, ],[48.467926,l],[49.554230,a],[52.135284,u],[54.037415,n],[56.246124,d],[57.650757,r],[59.558167,y],[60.944763,done]",
1DInput,2,6,1,5.251749622,0.285714286,0,25,7,7,0,3,mom made her a turtleneck,mom made her a turtleneck,"[0.000000,m],[1.702972,o],[2.969940,m],[3.478088, ],[5.445526,cancel],[6.721832,m],[7.370331,a],[9.003815,d],[9.673523,e],[10.329193, ],[13.956909,h],[14.497925,e],[15.789886,r],[16.578888,t],[17.142426,a],[18.216492, ],[19.234161, ],[20.169037,del],[20.765900,del],[21.441101,del],[22.195984,del],[23.542511, ],[24.192657,a],[24.886688, ],[25.907379,t],[28.394623,cancel],[30.092834,u],[31.665070,r],[33.797424,t],[36.902283,l],[37.602600,e],[39.584412,n],[40.227936,e],[42.644684,i],[45.733978,k],[46.808685,del],[47.474609,del],[48.530334,cancel],[49.568420,i],[50.705688,del],[51.964813,c],[54.838867,k],[57.432678,done]",
1DInput,2,6,1,6.405562867,0.171428571,0,29,0,0,0,6,do you like to shop on sunday,do you like to shop on sunday,"[0.000031,d],[1.748169,cancel],[3.358673,o],[4.202789, ],[6.796173,y],[8.500397,o],[11.416382,u],[11.765656, ],[13.267334,l],[15.188843,i],[16.584137,cancel],[19.109222,k],[20.038330,e],[20.494019, ],[21.038727,t],[22.648682,o],[23.283325, ],[25.937317,s],[28.303436,h],[29.839325,cancel],[30.773285,o],[32.814941,cancel],[34.872070,p],[35.304840, ],[36.780701,o],[38.397461,cancel],[39.620667,n],[40.504700, ],[42.108246,s],[44.797333,u],[45.882294,cancel],[47.016907,n],[49.019318,d],[49.760590,a],[52.454407,y],[53.511078,done]",
1DInput,2,6,1,5.080866922,0.285714286,0,30,2,2,0,10,i spilled coffee on the carpet,i spilled coffee on the carpet,"[0.000031,i],[0.916168, ],[2.409454,cancel],[3.935364,cancel],[6.362305,s],[8.054810,cancel],[9.735352,p],[11.675873,i],[14.481293,l],[15.799194,l],[18.259705,cancel],[19.101135,e],[22.633972,d],[23.401642, ],[25.112427,c],[27.812744,o],[30.270081,k],[31.336151,del],[32.509460,f],[33.885040,f],[34.688995,e],[35.374695, ],[38.021667,cancel],[38.737366,del],[39.786621,e],[40.832184, ],[43.098083,o],[45.381287,n],[46.287994, ],[47.477966,t],[49.728851,h],[50.318665,e],[50.857239, ],[52.272552,cancel],[53.722260,c],[54.427765,a],[56.466583,r],[58.989685,cancel],[60.160706,cancel],[62.194366,cancel],[63.678162,p],[64.584015,e],[67.013458,cancel],[68.492249,t],[70.001251,done]",
1DInput,3,1,1,3.834661742,0.230769231,0,30,8,8,0,1,bring the offenders to justice,bring the offenders to justice,"[0.000031,b],[2.460144,r],[4.377747,a],[5.326569, ],[6.642548,del],[7.447662, ],[8.770081,del],[9.760132,del],[12.101410,i],[15.373688,t],[16.555817,del],[18.306793,n],[21.562439,g],[23.104523, ],[25.238983,t],[31.783813,h],[33.169830,e],[34.295837, ],[37.377991,o],[39.468658,n],[40.750122,e],[41.887451,del],[42.887146,del],[44.968292,f],[46.950226,f],[47.861511,e],[50.881531,n],[53.527283,d],[54.388824,t],[55.776123,del],[56.490875,a],[57.845673,del],[58.764404,e],[62.584045,r],[65.541748,s],[66.722473, ],[68.096893,t],[70.716949,o],[71.546967, ],[75.595825,j],[78.716217,u],[80.486389,s],[81.542938,t],[85.338745,cancel],[86.637390,i],[89.715759,c],[90.751160,e],[92.385437,done]",
1DInput,3,1,1,3.419874239,0.324324324,0,25,7,7,0,5,for your information only,for your information only,"[0.000031,n],[1.744690,r],[2.466919,del],[3.273407,del],[6.228912,f],[8.719055,o],[12.387146,s],[13.727905,del],[15.424744,r],[16.486084, ],[19.549988,cancel],[21.703888,o],[22.599487, ],[23.969208,del],[24.670746,del],[28.321014,y],[30.895447,cancel],[32.472961,o],[34.978973,cancel],[36.470795,r],[38.449371,r],[39.000885,del],[39.549896,del],[41.431519,cancel],[43.552521,u],[44.816956,r],[45.556000, ],[49.044281,i],[51.602722,n],[54.912323,f],[57.536438,o],[60.165802,r],[63.457092,m],[64.477875,a],[65.593048,t],[67.414856,cancel],[68.786469,i],[71.593140,o],[73.534149,n],[74.615356, ],[76.620575,o],[78.505371,n],[81.564087,l],[84.213623,y],[85.472290,done]",
1DInput,3,1,1,4.329312844,0.357142857,0,27,7,7,0,8,the store will close at ten,the store will close at ten,"[0.000000,t],[1.819458,cancel],[4.084167,cancel],[7.031464,h],[8.377625,e],[9.335754, ],[11.872772,s],[12.892212,t],[15.882782,cancel],[17.565277,o],[19.794342,r],[21.005249,e],[21.669739, ],[24.510223,w],[26.593689,i],[30.949188,l],[32.556915,l],[33.611389, ],[36.174103,cancel],[37.866394,c],[39.499146,l],[41.813171,o],[43.914246,s],[44.808746,a],[46.038818,s],[46.857422, ],[47.819580,del],[48.451630,del],[49.146637, ],[50.209564,del],[51.050873,del],[52.743713,cancel],[53.628204,n],[54.763458,t],[55.537018,del],[56.240997,del],[57.786926,cancel],[58.531799,e],[59.786316,t],[60.622681,del],[61.382721, ],[63.090088,a],[64.114349,t],[65.143799, ],[65.999481,t],[67.039337,e],[68.830292,cancel],[70.626007,n],[72.066864,cancel],[73.446899,done]",
1DInput,3,1,1,5.945903852,0.033333333,0,29,1,1,0,0,he is just like everyone else,he is just like everyone else,"[0.000031,h],[0.782501,e],[2.158508, ],[4.573608,i],[7.737732,s],[8.510437, ],[12.446136,j],[15.660034,u],[17.402679,s],[18.576843,t],[19.499451, ],[21.703918,l],[24.015778,i],[27.044891,k],[27.675934,e],[28.421875, ],[29.701111,e],[33.427094,v],[34.292603,e],[36.750793,r],[39.591766,y],[42.167053,o],[45.011139,n],[45.593170,t],[47.491272,del],[47.945526,e],[49.201874, ],[50.120178,e],[52.590759,l],[55.612640,s],[56.509491,e],[57.998749,done]",
1DInput,3,1,1,4.558306646,0.219512195,0,32,3,3,0,6,this phenomenon will never occur,this phenomenon will never occur,"[0.000000,cancel],[1.000275, ],[2.336029,del],[3.903503,t],[6.262268,cancel],[8.676392,h],[11.690369,i],[14.040741,s],[15.027710, ],[17.331146,o],[20.561066,cancel],[21.640869,del],[23.867340,p],[25.763763,h],[26.414062,e],[29.113586,n],[31.680664,o],[35.965271,m],[37.691895,cancel],[38.534027,e],[41.028229,n],[43.230194,o],[44.819122,n],[45.757507, ],[49.006195,w],[51.492279,i],[53.833069,l],[55.356628,l],[56.001099, ],[59.108063,n],[59.921844,e],[62.675415,v],[63.235931,a],[65.053131,cancel],[65.746887,del],[67.279419,cancel],[68.028259,e],[70.302307,r],[71.199127, ],[73.179230,o],[75.542297,c],[76.931763,c],[80.558319,u],[81.609253,r],[83.264374,done]",
1DInput,3,2,1,5.924357301,0.15625,0,27,3,3,0,2,most judges are very honest,most judges are very honest,"[0.000000,m],[3.447357,o],[5.774628,s],[6.603149,t],[7.449951, ],[10.707092,j],[13.024414,u],[15.531433,d],[18.106018,g],[19.530029,e],[21.448669,s],[22.277802, ],[22.995331,a],[25.247925,r],[26.064514,e],[26.879059, ],[29.635498,v],[30.184418,e],[31.718567,r],[34.098480,y],[35.064636, ],[37.006195,cancel],[38.479156,o],[38.928741,t],[39.880920,del],[40.494202,del],[42.948792,h],[43.916595,o],[45.974213,cancel],[47.757904,n],[48.369507,e],[50.532501,s],[51.136993,e],[52.223663,del],[52.663940,t],[54.678406,done]",
1DInput,3,2,1,5.882254386,0.1875,0,26,1,1,0,5,valium in the economy size,valium in the economy size,"[0.000031,v],[0.873657,a],[1.246918,a],[1.990875,del],[4.926331,l],[7.118286,i],[9.658295,u],[11.417328,m],[12.502319, ],[14.222198,i],[16.239044,cancel],[17.797882,n],[18.698120, ],[19.488373,t],[21.547485,h],[21.990356,e],[22.612732, ],[23.343933,e],[25.217072,c],[27.192932,o],[29.825226,cancel],[31.810913,n],[33.369965,o],[35.663818,m],[37.753510,y],[38.300476, ],[41.086578,cancel],[42.363556,s],[44.598511,i],[47.176117,cancel],[49.351318,z],[49.873505,e],[51.000854,cancel],[52.548523,done]",
1DInput,3,2,1,5.880528484,0.224489796,0,38,5,5,0,6,insurance is important for bad drivers,insurance is important for bad drivers,"[0.000000,i],[2.158966,n],[5.183502,cancel],[6.043671,l],[7.018860,del],[8.661194,s],[10.655548,u],[13.238281,r],[14.523682,a],[16.744385,t],[17.125458,t],[17.962677,del],[18.565918,del],[19.996338,cancel],[21.333374,n],[23.723083,c],[24.349976,e],[25.106934, ],[26.486542,d],[27.422638,del],[28.577209,i],[30.427063,s],[30.924805, ],[32.301208,i],[33.909637,m],[37.345215,p],[38.421600,o],[40.561279,r],[41.248016,t],[41.970978,a],[44.377167,n],[45.196259,t],[45.875885, ],[48.588715,cancel],[50.697723,f],[51.713959,cancel],[52.884186,o],[54.776337,r],[55.372803, ],[57.677612,b],[58.337341,a],[59.488159,d],[60.020111, ],[61.112000,d],[62.880554,r],[64.391357,i],[66.798248,v],[67.461914,a],[68.426147,del],[68.998810,e],[70.495636,r],[72.620178,s],[73.685120,cancel],[75.503418,cancel],[76.474396,done]",
1DInput,3,2,1,6.588819988,0.196078431,0,41,2,2,0,8,for murder you get a long prison sentence,for murder you get a long prison sentence,"[0.000031,f],[1.667480,o],[3.718567,r],[4.445190, ],[6.163544,m],[9.134033,cancel],[10.215271,u],[11.247284,r],[13.105316,d],[14.062469,e],[15.168884,r],[15.760345, ],[17.652466,y],[19.354004,cancel],[20.468170,o],[22.986694,u],[23.345154, ],[26.469421,g],[27.336273,e],[27.976807,t],[28.510925, ],[29.125336,a],[29.632660, ],[32.071899,l],[33.692688,cancel],[34.374817,o],[35.974823,n],[38.531860,g],[39.006073, ],[42.028992,p],[43.236816,r],[44.854797,i],[46.330933,s],[47.804993,cancel],[49.419586,o],[51.836609,n],[52.342682, ],[54.920258,s],[55.498047,a],[56.645935,del],[57.065674,e],[59.262177,cancel],[60.631012,cancel],[61.822357,n],[62.471863,t],[63.082581,e],[64.511261,cancel],[65.571930,cancel],[66.274353,n],[68.930969,c],[69.316406,e],[70.101501, ],[72.850677,del],[76.574341,done]",
1DInput,3,2,1,4.824543807,0.230769231,0.025641026,29,7,7,1,2,shall we play a round of cards,shall we play around of cards,"[0.000031,s],[2.471100,h],[3.093414,a],[4.716492,l],[5.472321,l],[6.034393, ],[9.372467,w],[10.082855,e],[10.592926, ],[11.844727,cancel],[13.588531,p],[15.329102,l],[15.863617,a],[17.496307,y],[18.505341, ],[19.066620,a],[20.906494,r],[22.564667,o],[25.036713,u],[27.332306,n],[29.092316,d],[29.445190, ],[31.108124,o],[33.125031,f],[33.437836, ],[35.860504,c],[36.083740,a],[38.628357,r],[40.917999,d],[43.945221,u],[44.979523,del],[46.953491,cancel],[48.049500,s],[53.070190,del],[53.495026,del],[53.803436,del],[54.115143,del],[54.391846,del],[58.755249,i],[60.610382,del],[62.433167,c],[62.807922,a],[65.131958,r],[66.545868,d],[69.643890,s],[70.900879,done]",
1DInput,3,3,1,6.397288957,0.151515152,0,28,3,3,0,2,i am going to a music lesson,i am going to a music lesson,"[0.000000,del],[0.280121, ],[2.367920,del],[3.455811,del],[5.993835,i],[7.001678, ],[7.586578,a],[9.851929,m],[10.528809, ],[13.523560,g],[15.617828,o],[17.746613,i],[19.542725,n],[21.063629,g],[21.533051, ],[23.196106,t],[25.432129,o],[25.955994, ],[26.581146,a],[27.140381, ],[29.039307,m],[32.100037,u],[34.763672,s],[36.493378,i],[37.928986,c],[38.379700, ],[40.410278,l],[41.203339,e],[43.871490,cancel],[44.775452,s],[45.977448,s],[48.004852,o],[49.182709,cancel],[50.646454,n],[51.949127,done]",
1DInput,3,3,1,9.124464022,0.076923077,0,24,2,2,0,0,that is a very nasty cut,that is a very nasty cut,"[0.000000,t],[2.031616,h],[2.603149,a],[3.788452,t],[4.436462, ],[5.583221,d],[6.455841,del],[7.443878,i],[8.769318,s],[9.311310, ],[9.958038,a],[10.821198, ],[13.110107,v],[13.883545,e],[15.913025,r],[17.447357,y],[17.785980, ],[19.091370,n],[19.495819,a],[21.288055,s],[21.821503,t],[23.317139,y],[23.628143, ],[25.313416,c],[27.265198,u],[27.981964,t],[29.092407,del],[30.248352,t],[31.484161,done]",
1DInput,3,3,1,7.635458223,0.135135135,0,32,3,3,0,2,interesting observation was made,interesting observation was made,"[0.000031,i],[1.650421,n],[2.296906,t],[3.241547,e],[4.966431,r],[5.480774,e],[6.754211,s],[7.421539, ],[8.650513,del],[9.202179,e],[10.343597,del],[10.672516,t],[11.983826,i],[13.168579,n],[15.544312,g],[16.022217, ],[18.137115,o],[20.505432,b],[22.118805,s],[22.934784,e],[24.264435,r],[27.057343,v],[28.145325,a],[28.728119,t],[30.137451,i],[31.892334,o],[33.230255,n],[33.814423, ],[36.074127,w],[36.621918,a],[39.511993,cancel],[41.372223,cancel],[42.402191,s],[42.934082, ],[44.391907,m],[44.748749,a],[46.439819,d],[47.013947,e],[47.656342, ],[48.720062,del],[50.096100,done]",
1DInput,3,3,1,6.672092761,0.191489362,0,38,1,1,0,8,dormitory doors are locked at midnight,dormitory doors are locked at midnight,"[0.000000,d],[2.178772,o],[4.153809,r],[5.812469,m],[7.325256,i],[8.588348,t],[11.178192,o],[13.282898,cancel],[13.985016,r],[16.035370,y],[16.556671, ],[17.804443,d],[18.892456,cancel],[20.222839,cancel],[21.496033,o],[22.334747,o],[24.750519,m],[27.081268,cancel],[28.490601,cancel],[29.815552,cancel],[30.837921,del],[32.431305,cancel],[33.735168,r],[35.970093,s],[36.387390, ],[37.084839,a],[38.446960,r],[38.924011,e],[39.586761, ],[41.630035,l],[42.944153,o],[44.841766,c],[47.022736,k],[48.061005,e],[49.612823,d],[50.100800, ],[50.720978,a],[51.241425,t],[51.773102, ],[53.121246,m],[54.074615,i],[56.073761,cancel],[56.917267,d],[58.208038,n],[58.816101,i],[62.447601,g],[65.898712,h],[66.545837,t],[67.954102,done]",
1DInput,3,3,1,6.82430623,0.15625,0,27,0,0,0,5,this library has many books,this library has many books,"[0.000031,t],[1.468994,h],[2.616394,i],[4.084564,cancel],[5.380005,cancel],[6.473145,s],[7.923096, ],[10.249664,l],[11.897156,i],[13.529724,b],[15.401459,r],[16.002930,a],[16.864319,r],[19.292023,cancel],[20.460602,y],[21.067261, ],[23.396881,h],[24.048370,a],[26.481873,s],[27.455017, ],[28.760681,m],[29.093872,a],[31.090027,cancel],[31.995056,n],[33.387299,y],[33.942169, ],[36.490631,b],[37.753845,o],[38.646149,o],[41.459991,k],[44.359589,cancel],[45.718933,s],[48.258545,done]",
1DInput,3,4,1,7.149242203,0.222222222,0,28,6,6,0,2,you must make an appointment,you must make an appointment,"[0.000000,cancel],[1.587677,y],[3.459656,o],[6.053070,u],[6.652649, ],[7.775696,m],[9.814545,u],[10.745056,s],[11.406738,t],[12.015350, ],[12.362885, ],[13.327271,del],[14.582428,m],[14.996552,a],[17.373260,k],[17.851074,e],[18.529358, ],[19.102448,a],[20.293671,n],[20.848145, ],[21.384216,a],[23.707642,p],[25.701477,p],[26.463043,o],[27.602966,i],[29.295837,n],[30.126984,t],[31.061310,e],[32.138458,m],[32.715912,e],[33.585236,n],[34.237244,t],[37.796234,del],[38.404236,del],[39.001495,del],[39.619354,del],[40.287048,del],[41.395233,m],[42.129578,e],[43.504364,cancel],[44.786865,n],[45.319489,t],[46.779602,done]",
1DInput,3,4,1,9.420450266,0.071428571,0,26,0,0,0,2,the four seasons will come,the four seasons will come,"[0.000031,t],[1.200165,cancel],[3.313660,h],[3.608368,e],[4.202789, ],[6.445374,f],[8.044067,o],[10.509003,u],[11.175964,r],[11.704071, ],[12.714722,s],[13.501190,e],[14.050720,a],[14.691620,s],[15.904114,o],[16.945648,n],[18.543610,s],[19.293274, ],[21.274048,w],[23.309998,cancel],[23.967682,i],[25.666107,l],[26.303101,l],[27.170654, ],[28.826935,c],[30.275757,o],[31.416870,m],[31.845612,e],[33.246155,done]",
1DInput,3,4,1,7.738187543,0.128205128,0,34,2,2,0,3,the protesters blocked all traffic,the protesters blocked all traffic,"[0.000000,cancel],[0.772003,t],[3.115906,h],[4.834167,cancel],[5.379852,e],[7.666016, ],[9.991516,p],[11.597534,r],[13.482422,o],[15.396881,t],[16.034119,e],[16.857330,s],[17.296173,t],[18.276581,e],[19.852905,r],[21.052460,s],[21.695984, ],[24.157043,b],[26.711884,l],[28.521637,o],[30.364349,c],[32.657990,cancel],[34.212311,k],[34.752655,e],[35.995850,d],[36.406799, ],[36.990631,a],[37.959808,l],[38.730713,l],[39.186798, ],[39.677460,t],[40.935394,r],[41.429688,e],[42.232666,del],[42.739288,a],[45.292633,f],[46.233429,f],[47.341614,i],[48.163666,c],[49.133484,del],[51.174774,c],[52.944397,done]",
1DInput,3,4,1,7.306987927,0.130434783,0,40,3,3,0,3,burglars never leave their business card,burglars never leave their business card,"[0.000031,b],[2.295807,u],[3.504608,r],[6.056274,g],[8.716614,l],[9.314911,a],[11.053650,r],[12.511719,s],[12.985046, ],[14.506744,n],[15.136627,e],[17.331573,v],[17.803925,f],[19.466736,del],[19.901672,e],[21.251190,r],[22.499298,s],[23.917938,del],[24.552002, ],[26.299530,l],[26.850372,e],[27.579132,a],[29.666901,v],[30.427277,e],[31.085937, ],[32.647614,t],[34.827850,h],[35.930023,e],[37.737335,i],[38.810272,r],[39.236420, ],[41.487701,b],[43.705322,u],[46.981323,s],[49.758423,cancel],[50.528961,d],[51.974304,del],[53.231567,i],[54.573029,cancel],[55.521790,n],[56.057526,e],[56.777161,s],[57.362274,s],[57.807007, ],[59.500946,c],[59.827057,a],[61.460938,cancel],[62.403778,r],[64.048279,d],[65.712067,done]",
1DInput,3,4,1,8.209726167,0.1875,0,26,0,0,0,6,just in time for the party,just in time for the party,"[0.000000,cancel],[1.453674,j],[3.648438,u],[5.293579,s],[5.777100,t],[6.349152, ],[7.314392,i],[8.494385,cancel],[9.517303,n],[10.646484, ],[11.476562,t],[12.522430,cancel],[13.541260,i],[14.720734,m],[15.246216,e],[15.857574, ],[17.076569,cancel],[18.648682,f],[20.321960,o],[22.103302,r],[22.501526, ],[23.060913,t],[24.731781,h],[25.491791,e],[26.022827, ],[27.093445,cancel],[29.368896,cancel],[31.010193,p],[31.313232,a],[32.633148,r],[34.444000,t],[36.542023,y],[38.335815,done]",
1DInput,3,5,1,10.70545983,0.074074074,0,25,0,0,0,2,the kids are very excited,the kids are very excited,"[0.000000,cancel],[0.662140,t],[3.336212,h],[3.840088,e],[4.468018, ],[6.130310,cancel],[7.877472,k],[8.951050,i],[9.916748,d],[11.074097,s],[11.619232, ],[12.205261,a],[13.117188,r],[13.390503,e],[13.935181, ],[15.783722,v],[16.096954,e],[16.993378,r],[18.361145,y],[18.783752, ],[19.400848,e],[21.926147,x],[23.643188,c],[24.572571,i],[25.167480,t],[25.701202,e],[26.902161,d],[28.094147,done]",
1DInput,3,5,1,8.926845684,0.102564103,0,35,2,2,0,2,rectangular objects have four sides,rectangular objects have four sides,"[0.000031,r],[0.518585,e],[1.744629,c],[2.248840,t],[2.805664,a],[4.398682,n],[6.950226,g],[9.488068,u],[10.642120,l],[11.227875,a],[12.401062,r],[12.928986, ],[14.333984,o],[16.057831,b],[17.871277,j],[18.352051,e],[20.039429,c],[20.597321,t],[21.725555,s],[22.180389, ],[24.674561,h],[25.131683,a],[27.014069,v],[27.318573,e],[27.866821, ],[30.258270,f],[31.312744,o],[32.839111,u],[33.514221,r],[33.952240, ],[35.192108,s],[36.183044,i],[37.151459,d],[38.372070,cancel],[38.746338,t],[40.086212,del],[40.462067,e],[42.669312,cancel],[43.496979,s],[44.316345, ],[45.704834,del],[46.685028,done]",
1DInput,3,5,1,11.02429566,0.058823529,0,32,0,0,0,2,an occasional taste of chocolate,an occasional taste of chocolate,"[0.000000,a],[1.289337,n],[1.902161, ],[4.099579,o],[5.227081,c],[6.307739,c],[6.846741,a],[7.939819,s],[9.312714,i],[10.810120,o],[11.533203,n],[12.005432,a],[13.306763,l],[13.836487, ],[14.344391,t],[14.837494,a],[15.562653,s],[15.906525,t],[16.339783,e],[16.796875, ],[18.255310,o],[20.064484,f],[20.475677, ],[22.486450,c],[24.645874,cancel],[26.125854,h],[27.230408,o],[29.200134,cancel],[30.299896,c],[31.406769,o],[32.494995,l],[32.963745,a],[33.371124,t],[33.743652,e],[34.718536,done]",
1DInput,3,5,1,10.0666693,0.055555556,0,34,1,1,0,1,the protesters blocked all traffic,the protesters blocked all traffic,"[0.000000,t],[1.587494,h],[1.934387,e],[2.524933, ],[5.475433,p],[6.377411,r],[8.188446,o],[8.869232,t],[9.365936,e],[10.123047,s],[10.506195,t],[11.032898,e],[12.024750,r],[13.462891,s],[13.798981, ],[16.035858,b],[17.766815,l],[18.900726,o],[20.788605,cancel],[21.813721,c],[24.015411,k],[24.474701,e],[25.773834,d],[26.208923, ],[26.918274,a],[27.534760,w],[28.633942,del],[29.689850,l],[32.001373,l],[32.556244, ],[33.071686,t],[34.222565,r],[34.722382,a],[36.620575,f],[37.560608,f],[38.460449,i],[39.337738,c],[40.730072,done]",
1DInput,3,5,1,9.931348735,0.117647059,0,30,1,1,0,3,i can still feel your presence,i can still feel your presence,"[0.000000,i],[1.597321,cancel],[2.818024, ],[4.855225,c],[5.223236,a],[6.553833,cancel],[7.233612,n],[7.748047, ],[9.553833,s],[10.007843, ],[11.510681,del],[11.877563,t],[13.468170,i],[14.745270,l],[15.646332,l],[16.019928, ],[17.407898,cancel],[18.854187,f],[19.762604,e],[20.189453,e],[21.031036,l],[21.259888, ],[22.992981,y],[24.340332,o],[26.519287,u],[27.266022,r],[27.744019, ],[30.016968,p],[31.009003,r],[31.423187,e],[32.334839,s],[32.801178,e],[33.622620,n],[34.655426,c],[35.040558,e],[36.283752,done]",
1DInput,3,6,1,11.07574541,0.078947368,0,35,1,1,0,2,granite is the hardest of all rocks,granite is the hardest of all rocks,"[0.000031,g],[1.160522,r],[1.614532,a],[2.406921,n],[3.366608,i],[3.899963,t],[4.312286,e],[4.795959, ],[5.726959,i],[7.017731,s],[7.642303, ],[8.127563,t],[9.613708,h],[9.930817,e],[10.423615, ],[12.057129,r],[13.481445,del],[14.924805,h],[15.339844,a],[16.630493,r],[17.840698,d],[18.373993,e],[19.173248,s],[19.476074,t],[19.955353, ],[21.929962,cancel],[22.779877,o],[25.389343,f],[25.777557, ],[26.288757,a],[27.627258,l],[28.422058,l],[28.940765, ],[29.950470,r],[30.624542,o],[31.562012,c],[33.315338,cancel],[35.031830,k],[36.837250,s],[38.234314,done]",
1DInput,3,6,1,13.18634554,0.057142857,0,33,0,0,0,2,electric cars need big fuel cells,electric cars need big fuel cells,"[0.000031,e],[1.005249,l],[1.484863,e],[2.557129,cancel],[3.527466,c],[3.968994,t],[4.950958,r],[5.632233,i],[6.633301,c],[7.085571, ],[8.584656,cancel],[9.416504,c],[9.666168,a],[10.536652,r],[11.254913,s],[11.712616, ],[12.508392,n],[12.856598,e],[13.189972,e],[14.197113,d],[14.544586, ],[15.852722,b],[17.859009,i],[19.811157,g],[20.234802, ],[21.880524,f],[23.175140,u],[23.634521,e],[24.680573,l],[24.990479, ],[26.136810,c],[26.555725,e],[27.804871,l],[28.526550,l],[29.121033,s],[30.159058,done]",
1DInput,3,6,1,9.339779441,0.137931034,0,25,3,3,0,1,if you were not so stupid,if you were not so stupid,"[0.000031,i],[1.531006,f],[1.935547, ],[3.183563,y],[4.471344,o],[6.450867,u],[6.787842, ],[8.773254,w],[9.293243,e],[10.484741,cancel],[11.289246,v],[11.946289,a],[13.169525,del],[13.756042,del],[14.749420,r],[15.118988,e],[15.589264, ],[16.727386,n],[18.008575,o],[18.463501,t],[18.863007, ],[19.984833,s],[20.788177,o],[21.156738, ],[22.049438,o],[22.815857,del],[23.913330,s],[24.486938,t],[26.676483,u],[28.601166,p],[29.925507,i],[30.835846,d],[31.999176,done]",
